Graph,K,Seed,Cut,Epsilon,Imbalance,Time,MaxRSS,Threads,Failed
"rhg",8,5,9242,0.03,0.028086,0.64,1996800,96,0
"rhg",91,5,161343,0.03,0.029993,0.801,2374024,96,0
"rmat_n16_m24",1000,1,16605933,0.03,0.015152,2.113,866660,96,0
"rmat_n16_m24",128,1,16205286,0.03,0.029297,2.125,706036,96,0
"rmat_n16_m24",37,1,15403791,0.03,0.029927,1.579,540464,96,0
"rmat_n16_m24",64,1,15886750,0.03,0.029297,1.751,530756,96,0
"rmat_n16_m24",8,1,11672883,0.03,0.029911,1.356,547100,96,0
"rmat_n16_m24",91,1,16079412,0.03,0.029126,1.899,682844,96,0
"rmat_n16_m24",1000,2,16607636,0.03,0.015152,2.084,848724,96,0
"rmat_n16_m24",128,2,16220077,0.03,0.029297,1.927,598024,96,0
"rmat_n16_m24",37,2,15357312,0.03,0.029927,1.585,547416,96,0
"rmat_n16_m24",64,2,15776142,0.03,0.029297,1.947,633796,96,0
"rmat_n16_m24",8,2,11718591,0.03,0.029911,1.45,546672,96,0
"rmat_n16_m24",91,2,16120590,0.03,0.029126,1.536,624544,96,0
"rmat_n16_m24",1000,3,16606446,0.03,0.015152,2.213,838108,96,0
"rmat_n16_m24",128,3,16233273,0.03,0.029297,2,663104,96,0
"rmat_n16_m24",37,3,15586892,0.03,0.029927,1.492,527812,96,0
"rmat_n16_m24",64,3,15890863,0.03,0.029297,1.843,645972,96,0
"rmat_n16_m24",8,3,11658774,0.03,0.029911,1.363,525788,96,0
"rmat_n16_m24",91,3,16124679,0.03,0.029126,1.475,592440,96,0
"rmat_n16_m24",1000,4,16608165,0.03,0.015152,1.981,795552,96,0
"rmat_n16_m24",128,4,16235410,0.03,0.029297,1.851,659524,96,0
"rmat_n16_m24",37,4,15401370,0.03,0.029927,1.554,544652,96,0
"rmat_n16_m24",64,4,15886207,0.03,0.029297,1.855,632824,96,0
"rmat_n16_m24",8,4,10773201,0.03,0.029911,1.474,522332,96,0
"rmat_n16_m24",91,4,16088807,0.03,0.029126,1.765,549152,96,0
"rmat_n16_m24",1000,5,16606834,0.03,0.015152,2.15,829152,96,0
"rmat_n16_m24",128,5,16220034,0.03,0.029297,2.003,671240,96,0
"rmat_n16_m24",37,5,15346764,0.03,0.029927,1.557,508856,96,0
"rmat_n16_m24",64,5,15839465,0.03,0.029297,1.936,581032,96,0
"rmat_n16_m24",8,5,10773475,0.03,0.029911,1.516,559664,96,0
"rmat_n16_m24",91,5,16108973,0.03,0.029126,1.947,646028,96,0
"rmat_n25_m28",1000,1,237602466,0.03,0.001329,150.732,19580164,96,0
"rmat_n25_m28",128,1,230112753,0.03,0.029929,60.392,15406204,96,0
"rmat_n25_m28",37,1,220314847,0.03,0.028467,41.035,11011624,96,0
"rmat_n25_m28",64,1,226888818,0.03,0.029999,33.512,12348952,96,0
"rmat_n25_m28",8,1,192212596,0.03,0.03,34.436,8762684,96,0
"rmat_n25_m28",91,1,228474510,0.03,0.02814,49.78,13144880,96,0
"rmat_n25_m28",1000,2,237598287,0.03,0.000258,151.781,19566288,96,0
"rmat_n25_m28",128,2,230052489,0.03,0.024334,64.523,15442912,96,0
"rmat_n25_m28",37,2,220305107,0.03,0.028836,41.452,10997976,96,0
"rmat_n25_m28",64,2,226646732,0.03,0.029999,34.714,12529392,96,0
"rmat_n25_m28",8,2,192113730,0.03,0.03,36.938,9260900,96,0
"rmat_n25_m28",91,2,228456360,0.03,0.027203,52.046,14481388,96,0
"rmat_n25_m28",1000,3,237594828,0.03,0.000258,148.447,19273316,96,0
"rmat_n25_m28",128,3,230107750,0.03,0.027197,61.294,15597572,96,0
"rmat_n25_m28",37,3,220314019,0.03,0.028414,41.17,11283496,96,0
"rmat_n25_m28",64,3,226704475,0.03,0.029999,34.717,12498388,96,0
"rmat_n25_m28",8,3,192041505,0.03,0.03,33.002,9578564,96,0
"rmat_n25_m28",91,3,228425452,0.03,0.027707,52.666,14633572,96,0
"rmat_n25_m28",1000,4,237602417,0.03,0.000258,151.21,19441432,96,0
"rmat_n25_m28",128,4,230083073,0.03,0.027391,64.175,15558556,96,0
"rmat_n25_m28",37,4,220305793,0.03,0.028446,40.849,11020428,96,0
"rmat_n25_m28",64,4,226785091,0.03,0.029999,34.438,12564340,96,0
"rmat_n25_m28",8,4,191986832,0.03,0.03,34.094,9471732,96,0
"rmat_n25_m28",91,4,228458949,0.03,0.029178,49.725,13195708,96,0
"rmat_n25_m28",1000,5,237591091,0.03,0.000221,151.902,19591680,96,0
"rmat_n25_m28",128,5,230065728,0.03,0.025114,64.304,15379864,96,0
"rmat_n25_m28",37,5,220309805,0.03,0.028414,41.713,10973488,96,0
"rmat_n25_m28",64,5,226733687,0.03,0.029999,33.599,12427768,96,0
"rmat_n25_m28",8,5,191925460,0.03,0.03,34.228,9405444,96,0
"rmat_n25_m28",91,5,228456047,0.03,0.027075,49.431,13146192,96,0
"Serena",1000,1,5198390,0.03,0.029454,9.045,1911128,96,0
"Serena",128,1,2453018,0.03,0.029991,1.762,1788040,96,0
"Serena",37,1,1472817,0.03,0.029996,1.114,1274236,96,0
"Serena",64,1,1825732,0.03,0.029991,1.294,1622340,96,0
"Serena",8,1,687307,0.03,0.029997,0.26,418616,96,0
"Serena",91,1,2115737,0.03,0.029954,1.539,1791568,96,0
"Serena",1000,2,5208594,0.03,0.029454,8.989,2046816,96,0
"Serena",128,2,2402991,0.03,0.029991,1.743,1727076,96,0
"Serena",37,2,1458554,0.03,0.029996,1.124,1229704,96,0
"Serena",64,2,1887183,0.03,0.029991,1.297,1525372,96,0
"Serena",8,2,711596,0.03,0.029997,0.26,426880,96,0
"Serena",91,2,2116177,0.03,0.029954,1.687,1690680,96,0
"Serena",1000,3,5189222,0.03,0.029454,9.119,1910964,96,0
"Serena",128,3,2504966,0.03,0.029991,1.744,1842820,96,0
"Serena",37,3,1428903,0.03,0.029996,1.152,1294368,96,0
"Serena",64,3,1837560,0.03,0.029991,1.224,1512084,96,0
"Serena",8,3,657926,0.03,0.029997,0.244,384796,96,0
"Serena",91,3,2108712,0.03,0.029954,1.559,1715144,96,0
"Serena",1000,4,5215141,0.03,0.029454,9.1,1901600,96,0
"Serena",128,4,2415411,0.03,0.029991,1.729,1784264,96,0
"Serena",37,4,1445885,0.03,0.029996,1.084,1303380,96,0
"Serena",64,4,1908899,0.03,0.029991,1.272,1525848,96,0
"Serena",8,4,703652,0.03,0.029997,0.261,379532,96,0
"Serena",91,4,2117540,0.03,0.029954,1.562,1693092,96,0
"Serena",1000,5,5264448,0.03,0.029454,8.75,2032200,96,0
"Serena",128,5,2430285,0.03,0.029991,1.763,1873920,96,0
"Serena",37,5,1423756,0.03,0.029996,1.142,1194624,96,0
"Serena",64,5,1826353,0.03,0.029991,1.194,1508812,96,0
"Serena",8,5,681064,0.03,0.029991,0.246,384544,96,0
"Serena",91,5,2110013,0.03,0.029954,1.68,1678608,96,0
"sk-2005",1000,1,375087547,0.03,0.029998,1211.156,37374524,96,0
"sk-2005",128,1,76300538,0.03,0.029998,51.298,17977528,96,0
"sk-2005",37,1,30815218,0.03,0.03,15.459,17980280,96,0
"sk-2005",64,1,46077628,0.03,0.029999,24.598,17960488,96,0
"sk-2005",8,1,8745282,0.03,0.03,5.61,17978336,96,0
"sk-2005",91,1,59962581,0.03,0.029999,30.867,17934364,96,0
"sk-2005",1000,2,376470581,0.03,0.029998,1343.543,43119784,96,0
"sk-2005",128,2,75473183,0.03,0.029998,39.917,17961660,96,0
"sk-2005",37,2,29710250,0.03,0.03,12.776,17966732,96,0
"sk-2005",64,2,45351078,0.03,0.029999,34.411,17942760,96,0
"sk-2005",8,2,8671908,0.03,0.03,5.774,17978648,96,0
"sk-2005",91,2,60052051,0.03,0.029999,34.504,17977096,96,0
"sk-2005",1000,3,376193435,0.03,0.029998,1454.69,45576672,96,0
"sk-2005",128,3,75657856,0.03,0.029998,44.975,17992460,96,0
"sk-2005",37,3,31137812,0.03,0.03,14.428,17969068,96,0
"sk-2005",64,3,45554404,0.03,0.029999,27.979,17954896,96,0
"sk-2005",8,3,9413888,0.03,0.029997,5.855,17967192,96,0
"sk-2005",91,3,60404792,0.03,0.029999,39.472,17914512,96,0
"sk-2005",1000,4,377077329,0.03,0.029998,1323.459,43602812,96,0
"sk-2005",128,4,77085978,0.03,0.029998,54.071,17981128,96,0
"sk-2005",37,4,30747932,0.03,0.03,24.964,17988704,96,0
"sk-2005",64,4,43527525,0.03,0.029999,22.38,17949596,96,0
"sk-2005",8,4,9073164,0.03,0.03,5.752,18002428,96,0
"sk-2005",91,4,59449089,0.03,0.029999,34.58,17971664,96,0
"sk-2005",1000,5,375752695,0.03,0.029998,1636.661,46165712,96,0
"sk-2005",128,5,75575090,0.03,0.029998,41.825,17947636,96,0
"sk-2005",37,5,32658856,0.03,0.03,22.968,17934404,96,0
"sk-2005",64,5,44929368,0.03,0.029999,29.206,17938080,96,0
"sk-2005",8,5,8924437,0.03,0.03,5.511,17976000,96,0
"sk-2005",91,5,61268823,0.03,0.029999,34.29,17968428,96,0
"soc-flickr-und",1000,1,9742805,0.03,0.02972,3.938,1122420,96,0
"soc-flickr-und",128,1,6930536,0.03,0.029998,1.771,698728,96,0
"soc-flickr-und",37,1,4557837,0.03,0.029983,1.357,687016,96,0
"soc-flickr-und",64,1,5319877,0.03,0.029999,1.418,648780,96,0
"soc-flickr-und",8,1,2747860,0.03,0.029999,1.168,621960,96,0
"soc-flickr-und",91,1,6120462,0.03,0.029975,1.582,675308,96,0
"soc-flickr-und",1000,2,9714466,0.03,0.02972,3.933,1097804,96,0
"soc-flickr-und",128,2,6969880,0.03,0.029998,1.797,709264,96,0
"soc-flickr-und",37,2,4522408,0.03,0.029983,1.332,726696,96,0
"soc-flickr-und",64,2,5243568,0.03,0.029999,1.491,681768,96,0
"soc-flickr-und",8,2,2667046,0.03,0.029999,0.991,589728,96,0
"soc-flickr-und",91,2,6037586,0.03,0.029975,1.739,697168,96,0
"soc-flickr-und",1000,3,9742078,0.03,0.02972,4.042,1111172,96,0
"soc-flickr-und",128,3,7024205,0.03,0.029998,1.755,697628,96,0
"soc-flickr-und",37,3,4550543,0.03,0.029983,1.319,666304,96,0
"soc-flickr-und",64,3,5353666,0.03,0.029999,1.52,673132,96,0
"soc-flickr-und",8,3,2664710,0.03,0.029999,1.135,678868,96,0
"soc-flickr-und",91,3,6009135,0.03,0.029975,1.604,673844,96,0
"soc-flickr-und",1000,4,9723184,0.03,0.02972,3.979,1109120,96,0
"soc-flickr-und",128,4,6838386,0.03,0.029998,1.8,705640,96,0
"soc-flickr-und",37,4,4370509,0.03,0.029983,1.42,684712,96,0
"soc-flickr-und",64,4,5285435,0.03,0.029999,1.417,652112,96,0
"soc-flickr-und",8,4,2659536,0.03,0.029999,1.127,622444,96,0
"soc-flickr-und",91,4,6029871,0.03,0.029975,1.616,682852,96,0
"soc-flickr-und",1000,5,9728599,0.03,0.02972,3.976,1137004,96,0
"soc-flickr-und",128,5,6999044,0.03,0.029998,1.802,686572,96,0
"soc-flickr-und",37,5,4582004,0.03,0.029983,1.319,654636,96,0
"soc-flickr-und",64,5,5318805,0.03,0.029999,1.423,654412,96,0
"soc-flickr-und",8,5,2735575,0.03,0.029999,1.019,587516,96,0
"soc-flickr-und",91,5,6106915,0.03,0.029975,1.65,724192,96,0
"soc-sinaweibo",1000,1,146415798,0.03,0.029988,885.956,20799840,96,0
"soc-sinaweibo",128,1,124818526,0.03,0.029999,109.599,8981700,96,0
"soc-sinaweibo",37,1,110763557,0.03,0.029999,124.852,8656452,96,0
"soc-sinaweibo",64,1,116873933,0.03,0.029999,104.776,8553168,96,0
"soc-sinaweibo",8,1,81716494,0.03,0.03,82.577,5502884,96,0
"soc-sinaweibo",91,1,121855510,0.03,0.03,106.737,8819480,96,0
"soc-sinaweibo",1000,2,146552334,0.03,0.029988,912.698,19592904,96,0
"soc-sinaweibo",128,2,124937032,0.03,0.029999,133.651,8670456,96,0
"soc-sinaweibo",37,2,110718039,0.03,0.029999,125.184,8072044,96,0
"soc-sinaweibo",64,2,116283599,0.03,0.029999,122.4,8720024,96,0
"soc-sinaweibo",8,2,80934144,0.03,0.03,84.694,8283148,96,0
"soc-sinaweibo",91,2,121830047,0.03,0.03,123.213,8753252,96,0
"soc-sinaweibo",1000,3,146641276,0.03,0.029988,753.582,19795708,96,0
"soc-sinaweibo",128,3,124942438,0.03,0.029999,128.368,8771104,96,0
"soc-sinaweibo",37,3,111274233,0.03,0.029999,125.889,8094260,96,0
"soc-sinaweibo",64,3,116306099,0.03,0.029999,91.446,8512368,96,0
"soc-sinaweibo",8,3,80938784,0.03,0.03,81.771,5519000,96,0
"soc-sinaweibo",91,3,121286410,0.03,0.03,109.166,8742768,96,0
"soc-sinaweibo",1000,4,146452123,0.03,0.029988,938.043,20690884,96,0
"soc-sinaweibo",128,4,125485885,0.03,0.029999,110.163,8846660,96,0
"soc-sinaweibo",37,4,109921098,0.03,0.029999,125.829,8704700,96,0
"soc-sinaweibo",64,4,116290366,0.03,0.029999,122.126,8635100,96,0
"soc-sinaweibo",8,4,79689038,0.03,0.03,79.868,5485908,96,0
"soc-sinaweibo",91,4,121574369,0.03,0.03,128.594,8795444,96,0
"soc-sinaweibo",1000,5,146549249,0.03,0.029988,912.441,20428880,96,0
"soc-sinaweibo",128,5,125260992,0.03,0.029999,125.489,8759116,96,0
"soc-sinaweibo",37,5,109986210,0.03,0.029999,111.355,7988988,96,0
"soc-sinaweibo",64,5,116819654,0.03,0.029999,94.038,8723216,96,0
"soc-sinaweibo",8,5,81113378,0.03,0.03,78.199,8141932,96,0
"soc-sinaweibo",91,5,121201213,0.03,0.03,126.354,9135756,96,0
"stokes",1000,1,32640850,0.03,0.029956,47.066,10969868,96,0
"stokes",128,1,12432989,0.03,0.029994,6.224,6502536,96,0
"stokes",37,1,5371069,0.03,0.029999,2.226,2767872,96,0
"stokes",64,1,7596667,0.03,0.029995,2.81,2783232,96,0
"stokes",8,1,1832378,0.03,0.029999,1.037,2766336,96,0
"stokes",91,1,9597842,0.03,0.029995,6.222,5152372,96,0
"stokes",1000,2,32653684,0.03,0.029956,45.596,11004032,96,0
"stokes",128,2,12653337,0.03,0.029994,6.342,6538664,96,0
"stokes",37,2,5556909,0.03,0.029999,1.847,2769408,96,0
"stokes",64,2,8076006,0.03,0.029995,3.246,2772480,96,0
"stokes",8,2,1903287,0.03,0.029999,1.079,2770944,96,0
"stokes",91,2,9759017,0.03,0.029995,4.813,5062748,96,0
"stokes",1000,3,32532230,0.03,0.029956,47.192,11067312,96,0
"stokes",128,3,12084135,0.03,0.029994,6.576,6516844,96,0
"stokes",37,3,5317718,0.03,0.029999,1.965,2764800,96,0
"stokes",64,3,7769978,0.03,0.029995,2.828,2767872,96,0
"stokes",8,3,1989843,0.03,0.029999,1.049,2778624,96,0
"stokes",91,3,10350840,0.03,0.029995,5.077,5102168,96,0
"stokes",1000,4,32465682,0.03,0.029956,45.901,11111704,96,0
"stokes",128,4,12479259,0.03,0.029994,6.197,6505776,96,0
"stokes",37,4,5642991,0.03,0.029999,2.462,2774016,96,0
"stokes",64,4,7774315,0.03,0.029995,2.842,2763264,96,0
"stokes",8,4,1902911,0.03,0.029999,1.103,2770944,96,0
"stokes",91,4,9806052,0.03,0.029995,5.679,5134616,96,0
"stokes",1000,5,32581133,0.03,0.029956,45.757,10997564,96,0
"stokes",128,5,12195667,0.03,0.029994,5.583,6546288,96,0
"stokes",37,5,5617928,0.03,0.029999,2.073,2764800,96,0
"stokes",64,5,7718065,0.03,0.029995,3.469,2770944,96,0
"stokes",8,5,1794080,0.03,0.029999,1.027,2757120,96,0
"stokes",91,5,9872498,0.03,0.029995,5.396,5175452,96,0
"twitter-2010",1000,1,923038967,0.03,0.029986,558.262,22191120,96,0
"twitter-2010",128,1,772344268,0.03,0.029999,259.618,18432564,96,0
"twitter-2010",37,1,640199754,0.03,0.03,133.932,15563076,96,0
"twitter-2010",64,1,704317403,0.03,0.029999,184.293,16739676,96,0
"twitter-2010",8,1,392978722,0.03,0.03,125.495,15572216,96,0
"twitter-2010",91,1,739017732,0.03,0.029999,216.544,18224604,96,0
"twitter-2010",1000,2,922672828,0.03,0.029986,539.883,22444576,96,0
"twitter-2010",128,2,774639820,0.03,0.029999,230.608,16222208,96,0
"twitter-2010",37,2,639596906,0.03,0.03,144.098,16086632,96,0
"twitter-2010",64,2,704498227,0.03,0.029999,175.945,15561108,96,0
"twitter-2010",8,2,393719929,0.03,0.03,105.994,15558904,96,0
"twitter-2010",91,2,742144347,0.03,0.029999,207.836,19112724,96,0
"twitter-2010",1000,3,924934532,0.03,0.029986,542.855,22112312,96,0
"twitter-2010",128,3,772874365,0.03,0.029999,253.966,17010808,96,0
"twitter-2010",37,3,642525131,0.03,0.03,154.754,17021240,96,0
"twitter-2010",64,3,702886996,0.03,0.029999,166.962,15563132,96,0
"twitter-2010",8,3,398586278,0.03,0.03,97.599,15574124,96,0
"twitter-2010",91,3,743893598,0.03,0.029999,208.56,16815740,96,0
"twitter-2010",1000,4,923934278,0.03,0.029986,626.284,22163696,96,0
"twitter-2010",128,4,778115011,0.03,0.029999,236.079,18826456,96,0
"twitter-2010",37,4,640183557,0.03,0.03,145.579,15631112,96,0
"twitter-2010",64,4,704839225,0.03,0.029999,163.981,15567640,96,0
"twitter-2010",8,4,395353381,0.03,0.03,98.686,15564972,96,0
"twitter-2010",91,4,747720691,0.03,0.029999,210.956,19566216,96,0
"twitter-2010",1000,5,923503106,0.03,0.029986,604.405,22508836,96,0
"twitter-2010",128,5,775296183,0.03,0.029999,249.167,17367816,96,0
"twitter-2010",37,5,644805170,0.03,0.03,143.821,16339332,96,0
"twitter-2010",64,5,704759159,0.03,0.029999,162.447,15544080,96,0
"twitter-2010",8,5,398765897,0.03,0.03,100.45,15572336,96,0
"twitter-2010",91,5,743000177,0.03,0.029999,215.107,16746620,96,0
"uk-2005",1000,1,92074520,0.03,0.02998,66.558,14416016,96,0
"uk-2005",128,1,58878086,0.03,0.029999,4.507,8410228,96,0
"uk-2005",37,1,32785780,0.03,0.029999,3.963,8311948,96,0
"uk-2005",64,1,48173914,0.03,0.029999,4.306,8253204,96,0
"uk-2005",8,1,2753006,0.03,0.03,2.64,8412296,96,0
"uk-2005",91,1,54557246,0.03,0.029998,3.933,8400624,96,0
"uk-2005",1000,2,92229663,0.03,0.02998,64.727,14394048,96,0
"uk-2005",128,2,59111100,0.03,0.029999,6.918,8412640,96,0
"uk-2005",37,2,33060249,0.03,0.029999,3.502,8293576,96,0
"uk-2005",64,2,48081930,0.03,0.029999,4.233,8425612,96,0
"uk-2005",8,2,2785938,0.03,0.03,2.829,8418124,96,0
"uk-2005",91,2,54360368,0.03,0.029998,6.656,8427940,96,0
"uk-2005",1000,3,92211223,0.03,0.02998,70.301,14970580,96,0
"uk-2005",128,3,59144154,0.03,0.029999,6.517,8428276,96,0
"uk-2005",37,3,32909209,0.03,0.029999,3.855,8407844,96,0
"uk-2005",64,3,48173658,0.03,0.029999,4.348,8413928,96,0
"uk-2005",8,3,2688730,0.03,0.03,2.609,8427464,96,0
"uk-2005",91,3,54747378,0.03,0.029998,9.725,8423904,96,0
"uk-2005",1000,4,92565966,0.03,0.02998,72.43,14686684,96,0
"uk-2005",128,4,59008234,0.03,0.029999,7.661,8421808,96,0
"uk-2005",37,4,32741647,0.03,0.029999,3.887,8417568,96,0
"uk-2005",64,4,48157817,0.03,0.029999,3.608,8420924,96,0
"uk-2005",8,4,2719019,0.03,0.03,2.606,8302392,96,0
"uk-2005",91,4,54567763,0.03,0.029998,5.23,8421604,96,0
"uk-2005",1000,5,91934083,0.03,0.02998,64.947,14841764,96,0
"uk-2005",128,5,59169055,0.03,0.029999,6.02,8303824,96,0
"uk-2005",37,5,32642411,0.03,0.029999,4.042,8422228,96,0
"uk-2005",64,5,48176484,0.03,0.029999,3.499,8419848,96,0
"uk-2005",8,5,2727095,0.03,0.03,2.596,8414716,96,0
"uk-2005",91,5,54607995,0.03,0.029998,5.374,8324056,96,0
"vas_stokes_2M",1000,1,10703685,0.03,0.029809,10.789,2888240,96,0
"vas_stokes_2M",128,1,4410747,0.03,0.029992,2.083,2309756,96,0
"vas_stokes_2M",37,1,2257840,0.03,0.02999,1.184,1491568,96,0
"vas_stokes_2M",64,1,3156954,0.03,0.029992,1.52,1969928,96,0
"vas_stokes_2M",8,1,914940,0.03,0.03,0.345,621844,96,0
"vas_stokes_2M",91,1,3775516,0.03,0.02997,1.682,2195660,96,0
"vas_stokes_2M",1000,2,10649109,0.03,0.029809,11.355,2911344,96,0
"vas_stokes_2M",128,2,4558069,0.03,0.029992,2.137,2381484,96,0
"vas_stokes_2M",37,2,2242868,0.03,0.02999,1.271,1504936,96,0
"vas_stokes_2M",64,2,3258220,0.03,0.029992,1.392,1992316,96,0
"vas_stokes_2M",8,2,919967,0.03,0.03,0.346,613016,96,0
"vas_stokes_2M",91,2,3823097,0.03,0.02997,1.61,2252156,96,0
"vas_stokes_2M",1000,3,10659379,0.03,0.029809,10.961,2848472,96,0
"vas_stokes_2M",128,3,4434844,0.03,0.029992,2.068,2343312,96,0
"vas_stokes_2M",37,3,2356564,0.03,0.02999,1.241,1484012,96,0
"vas_stokes_2M",64,3,3155648,0.03,0.029992,1.393,1921068,96,0
"vas_stokes_2M",8,3,972429,0.03,0.03,0.327,528300,96,0
"vas_stokes_2M",91,3,3879949,0.03,0.02997,1.637,2295924,96,0
"vas_stokes_2M",1000,4,10644024,0.03,0.029809,11.12,2903720,96,0
"vas_stokes_2M",128,4,4504362,0.03,0.029992,2.126,2379480,96,0
"vas_stokes_2M",37,4,2439845,0.03,0.02999,1.411,1490964,96,0
"vas_stokes_2M",64,4,3135801,0.03,0.029992,1.525,1914396,96,0
"vas_stokes_2M",8,4,979381,0.03,0.03,0.354,617800,96,0
"vas_stokes_2M",91,4,3820416,0.03,0.02997,1.694,2162144,96,0
"vas_stokes_2M",1000,5,10706702,0.03,0.029809,11.012,2886172,96,0
"vas_stokes_2M",128,5,4452959,0.03,0.029992,2.127,2352160,96,0
"vas_stokes_2M",37,5,2397295,0.03,0.02999,1.438,1482668,96,0
"vas_stokes_2M",64,5,3116774,0.03,0.029992,1.414,2009132,96,0
"vas_stokes_2M",8,5,926488,0.03,0.03,0.349,614016,96,0
"vas_stokes_2M",91,5,3796131,0.03,0.02997,1.695,2210656,96,0
"vas_stokes_4M",1000,1,16122364,0.03,0.029888,16.861,5319968,96,0
"vas_stokes_4M",128,1,6006317,0.03,0.029997,3.197,3328856,96,0
"vas_stokes_4M",37,1,2829999,0.03,0.029998,1.651,1551620,96,0
"vas_stokes_4M",64,1,4114391,0.03,0.029997,1.751,2550248,96,0
"vas_stokes_4M",8,1,941451,0.03,0.029999,0.538,969216,96,0
"vas_stokes_4M",91,1,5200619,0.03,0.029985,2.725,3225800,96,0
"vas_stokes_4M",1000,2,16200143,0.03,0.029888,21.394,5377724,96,0
"vas_stokes_4M",128,2,6339654,0.03,0.029997,3.3,3577992,96,0
"vas_stokes_4M",37,2,2878881,0.03,0.029998,1.785,1531316,96,0
"vas_stokes_4M",64,2,4108803,0.03,0.029997,1.845,2545768,96,0
"vas_stokes_4M",8,2,1090766,0.03,0.029999,0.563,960000,96,0
"vas_stokes_4M",91,2,5181284,0.03,0.029985,2.389,3179756,96,0
"vas_stokes_4M",1000,3,16170889,0.03,0.029888,21.371,5349480,96,0
"vas_stokes_4M",128,3,6212162,0.03,0.029997,2.854,3564868,96,0
"vas_stokes_4M",37,3,2860080,0.03,0.029998,1.728,1543884,96,0
"vas_stokes_4M",64,3,4272949,0.03,0.029997,1.867,2565740,96,0
"vas_stokes_4M",8,3,1043859,0.03,0.029999,0.568,963072,96,0
"vas_stokes_4M",91,3,5207220,0.03,0.029985,2.51,3207124,96,0
"vas_stokes_4M",1000,4,16287445,0.03,0.029888,17.292,5354336,96,0
"vas_stokes_4M",128,4,6213220,0.03,0.029997,3.083,3585720,96,0
"vas_stokes_4M",37,4,2944105,0.03,0.029998,1.928,1548200,96,0
"vas_stokes_4M",64,4,4218681,0.03,0.029997,1.814,2545392,96,0
"vas_stokes_4M",8,4,1027111,0.03,0.029999,0.568,955392,96,0
"vas_stokes_4M",91,4,5119775,0.03,0.029985,2.868,3205900,96,0
"vas_stokes_4M",1000,5,16223897,0.03,0.029888,20.803,5372504,96,0
"vas_stokes_4M",128,5,6237197,0.03,0.029997,2.905,3559672,96,0
"vas_stokes_4M",37,5,2808583,0.03,0.029998,1.665,1550892,96,0
"vas_stokes_4M",64,5,4357025,0.03,0.029997,1.96,2557904,96,0
"vas_stokes_4M",8,5,1052694,0.03,0.029999,0.576,958464,96,0
"vas_stokes_4M",91,5,5045386,0.03,0.029985,2.379,3193456,96,0
"webbase-2001",1000,1,17396010,0.03,0.029997,28.951,17559036,96,0
"webbase-2001",128,1,12923531,0.03,0.029999,8.085,11640616,96,0
"webbase-2001",37,1,10795782,0.03,0.03,5.832,11668276,96,0
"webbase-2001",64,1,11352782,0.03,0.03,6.294,11622200,96,0
"webbase-2001",8,1,7810602,0.03,0.03,4.766,11644212,96,0
"webbase-2001",91,1,12105891,0.03,0.029999,7.187,11669908,96,0
"webbase-2001",1000,2,17547037,0.03,0.029997,28.178,17708108,96,0
"webbase-2001",128,2,12858990,0.03,0.029999,8.019,11603788,96,0
"webbase-2001",37,2,10770305,0.03,0.03,5.734,11674160,96,0
"webbase-2001",64,2,11535798,0.03,0.03,6.359,11667352,96,0
"webbase-2001",8,2,8063332,0.03,0.03,4.688,11657452,96,0
"webbase-2001",91,2,12191673,0.03,0.029999,6.959,11660400,96,0
"webbase-2001",1000,3,17560376,0.03,0.029997,29.133,17621868,96,0
"webbase-2001",128,3,12917331,0.03,0.029999,7.731,11667720,96,0
"webbase-2001",37,3,10816853,0.03,0.03,5.853,11596768,96,0
"webbase-2001",64,3,11318961,0.03,0.03,6.288,11678452,96,0
"webbase-2001",8,3,7966936,0.03,0.03,4.875,11711496,96,0
"webbase-2001",91,3,12179523,0.03,0.029999,6.99,11724052,96,0
"webbase-2001",1000,4,17460005,0.03,0.029997,28.945,17749088,96,0
"webbase-2001",128,4,12908560,0.03,0.029999,7.9,11701652,96,0
"webbase-2001",37,4,10684455,0.03,0.03,5.859,11629404,96,0
"webbase-2001",64,4,11519175,0.03,0.03,6.429,11681136,96,0
"webbase-2001",8,4,7997662,0.03,0.03,4.683,11665520,96,0
"webbase-2001",91,4,12233132,0.03,0.029999,7.174,11715316,96,0
"webbase-2001",1000,5,17479780,0.03,0.029997,28.561,17585864,96,0
"webbase-2001",128,5,12785452,0.03,0.029999,7.934,11680160,96,0
"webbase-2001",37,5,10762050,0.03,0.03,5.735,11652816,96,0
"webbase-2001",64,5,11363109,0.03,0.03,6.331,11671120,96,0
"webbase-2001",8,5,7942502,0.03,0.03,4.668,11650820,96,0
"webbase-2001",91,5,12295312,0.03,0.029999,7.209,11660668,96,0
